received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,vision_mode,vision_detected,vision_confidence,vision_target_x_px,vision_target_y_px,vision_x_error,vision_y_error,vision_frame_w,vision_frame_h,vision_brightness_max,vision_area_px,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-10T06:57:02.251168+00:00,1,,0,46,21,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,44.169,58.016,43.882,57.192,0.873,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00046,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00046,pan=044.17,tilt=058.02,sun_pan=043.88,sun_tilt=057.19,err=00.87,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:02.761925+00:00,1,,0,47,21,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,44.169,58.016,43.748,58.201,0.46,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00047,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00047,pan=044.17,tilt=058.02,sun_pan=043.75,sun_tilt=058.20,err=00.46,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:03.257599+00:00,1,,0,48,21,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,44.169,58.016,44.027,58.197,0.23,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00048,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00048,pan=044.17,tilt=058.02,sun_pan=044.03,sun_tilt=058.20,err=00.23,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:03.769985+00:00,1,,0,49,21,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-pan,44.169,58.016,42.556,57.983,1.613,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00049,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00049,pan=044.17,tilt=058.02,sun_pan=042.56,sun_tilt=057.98,err=01.61,state=track-pan",Orin real four-LDR servo tracker
2026-08-10T06:57:04.265499+00:00,1,,0,50,20,84.0,0.084,0.007056,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-pan,42.671,58.016,42.671,55.075,2.941,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00050,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00050,pan=042.67,tilt=058.02,sun_pan=042.67,sun_tilt=055.07,err=02.94,state=track-pan",Orin real four-LDR servo tracker
2026-08-10T06:57:04.777117+00:00,1,,0,51,20,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-tilt,42.671,58.016,43.051,55.583,2.463,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00051,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00051,pan=042.67,tilt=058.02,sun_pan=043.05,sun_tilt=055.58,err=02.46,state=track-tilt",Orin real four-LDR servo tracker
2026-08-10T06:57:05.288369+00:00,1,,0,52,20,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-tilt,42.671,55.336,43.553,55.336,0.882,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00052,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00052,pan=042.67,tilt=055.34,sun_pan=043.55,sun_tilt=055.34,err=00.88,state=track-tilt",Orin real four-LDR servo tracker
2026-08-10T06:57:05.783345+00:00,1,,0,53,20,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,42.671,55.336,43.593,55.446,0.928,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00053,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00053,pan=042.67,tilt=055.34,sun_pan=043.59,sun_tilt=055.45,err=00.93,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:06.295652+00:00,1,,0,54,20,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,42.671,55.336,43.657,55.273,0.988,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00054,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00054,pan=042.67,tilt=055.34,sun_pan=043.66,sun_tilt=055.27,err=00.99,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:06.790500+00:00,1,,0,55,20,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-pan,42.671,55.336,43.943,55.812,1.358,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00055,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00055,pan=042.67,tilt=055.34,sun_pan=043.94,sun_tilt=055.81,err=01.36,state=track-pan",Orin real four-LDR servo tracker
2026-08-10T06:57:07.302651+00:00,1,,0,56,21,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,track-pan,43.849,55.336,43.849,55.652,0.315,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00056,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00056,pan=043.85,tilt=055.34,sun_pan=043.85,sun_tilt=055.65,err=00.32,state=track-pan",Orin real four-LDR servo tracker
2026-08-10T06:57:07.796799+00:00,1,,0,57,21,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,43.849,55.336,43.617,54.927,0.471,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00057,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00057,pan=043.85,tilt=055.34,sun_pan=043.62,sun_tilt=054.93,err=00.47,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:08.308066+00:00,1,,0,58,21,75.0,0.075,0.005625,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,43.849,55.336,43.506,55.366,0.345,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00058,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00058,pan=043.85,tilt=055.34,sun_pan=043.51,sun_tilt=055.37,err=00.34,state=locked",Orin real four-LDR servo tracker
2026-08-10T06:57:08.820186+00:00,1,,0,59,21,71.0,0.071,0.005041,trk,0,,,55.0,0.0,0.0,idle,27.5,50.0,locked,43.849,55.336,43.799,55.724,0.391,1,,,,,,,,,,,,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00059,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","ldrtrk,seq=00059,pan=043.85,tilt=055.34,sun_pan=043.80,sun_tilt=055.72,err=00.39,state=locked",Orin real four-LDR servo tracker
