received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-05T09:31:32.964568+00:00,1,,0,171,72,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4975,50.0,seeking,114.685,99.611,103.533,93.675,12.634,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00171,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00171,pan=114.69,tilt=099.61,sun_pan=103.53,sun_tilt=093.68,err=12.63,state=seeking,ldr=3870/3504/4095/3760",Orin software solar tracker
2026-08-05T09:31:33.964714+00:00,1,,0,172,72,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,seeking,113.673,98.996,99.907,92.405,15.263,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00172,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00172,pan=113.67,tilt=099.00,sun_pan=099.91,sun_tilt=092.40,err=15.26,state=seeking,ldr=3860/3414/4095/3694",Orin software solar tracker
2026-08-05T09:31:34.966500+00:00,1,,0,173,70,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,seeking,112.472,98.325,96.201,91.115,17.797,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00173,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00173,pan=112.47,tilt=098.32,sun_pan=096.20,sun_tilt=091.12,err=17.80,state=seeking,ldr=3843/3321/4095/3624",Orin software solar tracker
2026-08-05T09:31:35.967567+00:00,1,,0,174,69,1.25,-0.05,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,seeking,111.083,97.592,92.444,89.812,20.197,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00174,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00174,pan=111.08,tilt=097.59,sun_pan=092.44,sun_tilt=089.81,err=20.20,state=seeking,ldr=3820/3229/4095/3552",Orin software solar tracker
2026-08-05T09:31:36.970991+00:00,1,,0,175,68,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,109.511,96.794,88.668,88.501,22.433,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00175,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00175,pan=109.51,tilt=096.79,sun_pan=088.67,sun_tilt=088.50,err=22.43,state=seeking,ldr=3792/3140/4095/3480",Orin software solar tracker
2026-08-05T09:31:37.971744+00:00,1,,0,176,66,0.0,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,107.763,95.931,84.904,87.189,24.474,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00176,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00176,pan=107.76,tilt=095.93,sun_pan=084.90,sun_tilt=087.19,err=24.47,state=seeking,ldr=3762/3056/4095/3410",Orin software solar tracker
2026-08-05T09:31:38.974016+00:00,1,,0,177,64,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,105.852,95.002,81.18,85.88,26.305,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00177,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00177,pan=105.85,tilt=095.00,sun_pan=081.18,sun_tilt=085.88,err=26.31,state=seeking,ldr=3731/2979/4095/3345",Orin software solar tracker
2026-08-05T09:31:39.977303+00:00,1,,0,178,63,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,103.813,94.037,77.527,84.579,27.936,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00178,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00178,pan=103.81,tilt=094.04,sun_pan=077.53,sun_tilt=084.58,err=27.94,state=seeking,ldr=3701/2910/4076/3284",Orin software solar tracker
2026-08-05T09:31:40.983609+00:00,1,,0,179,61,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,101.664,93.044,73.975,83.294,29.356,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00179,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00179,pan=101.66,tilt=093.04,sun_pan=073.98,sun_tilt=083.29,err=29.36,state=seeking,ldr=3673/2849/4054/3230",Orin software solar tracker
2026-08-05T09:31:41.980961+00:00,1,,0,180,59,2.5,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,99.425,92.024,70.553,82.029,30.552,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00180,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00180,pan=099.42,tilt=092.02,sun_pan=070.55,sun_tilt=082.03,err=30.55,state=seeking,ldr=3647/2797/4034/3184",Orin software solar tracker
2026-08-05T09:31:42.982322+00:00,1,,0,181,56,0.0,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,97.11,90.983,67.288,80.789,31.516,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00181,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00181,pan=097.11,tilt=090.98,sun_pan=067.29,sun_tilt=080.79,err=31.52,state=seeking,ldr=3625/2754/4016/3146",Orin software solar tracker
2026-08-05T09:31:43.991205+00:00,1,,0,182,54,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,94.74,89.927,64.207,79.581,32.238,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00182,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00182,pan=094.74,tilt=089.93,sun_pan=064.21,sun_tilt=079.58,err=32.24,state=seeking,ldr=3608/2722/4002/3117",Orin software solar tracker
2026-08-05T09:31:44.986009+00:00,1,,0,183,52,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,92.334,88.861,61.334,78.409,32.715,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00183,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00183,pan=092.33,tilt=088.86,sun_pan=061.33,sun_tilt=078.41,err=32.72,state=seeking,ldr=3596/2701/3992/3098",Orin software solar tracker
2026-08-05T09:31:45.989041+00:00,1,,0,184,50,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,89.912,87.788,58.693,77.278,32.941,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00184,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00184,pan=089.91,tilt=087.79,sun_pan=058.69,sun_tilt=077.28,err=32.94,state=seeking,ldr=3590/2691/3988/3089",Orin software solar tracker
2026-08-05T09:31:46.995209+00:00,1,,0,185,48,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,87.491,86.715,56.304,76.193,32.913,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00185,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00185,pan=087.49,tilt=086.71,sun_pan=056.30,sun_tilt=076.19,err=32.91,state=seeking,ldr=3590/2692/3989/3090",Orin software solar tracker
2026-08-05T09:31:47.994230+00:00,1,,0,186,46,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,85.091,85.645,54.189,75.16,32.633,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00186,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00186,pan=085.09,tilt=085.65,sun_pan=054.19,sun_tilt=075.16,err=32.63,state=seeking,ldr=3597/2704/3995/3102",Orin software solar tracker
2026-08-05T09:31:48.995966+00:00,1,,0,187,43,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,82.733,84.584,52.362,74.181,32.103,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00187,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00187,pan=082.73,tilt=084.58,sun_pan=052.36,sun_tilt=074.18,err=32.10,state=seeking,ldr=3609/2727/4006/3124",Orin software solar tracker
2026-08-05T09:31:49.997009+00:00,1,,0,188,41,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,80.438,83.536,50.84,73.262,31.329,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00188,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00188,pan=080.44,tilt=083.54,sun_pan=050.84,sun_tilt=073.26,err=31.33,state=seeking,ldr=3626/2761/4021/3156",Orin software solar tracker
2026-08-05T09:31:50.997955+00:00,1,,0,189,39,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,78.221,82.505,49.635,72.407,30.317,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00189,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00189,pan=078.22,tilt=082.50,sun_pan=049.63,sun_tilt=072.41,err=30.32,state=seeking,ldr=3648/2805/4040/3197",Orin software solar tracker
2026-08-05T09:31:51.999859+00:00,1,,0,190,37,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,76.099,81.497,48.756,71.619,29.073,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00190,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00190,pan=076.10,tilt=081.50,sun_pan=048.76,sun_tilt=071.62,err=29.07,state=seeking,ldr=3674/2858/4061/3246",Orin software solar tracker
2026-08-05T09:31:53.001816+00:00,1,,0,191,36,1.25,-0.05,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,74.091,80.516,48.21,70.901,27.609,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00191,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00191,pan=074.09,tilt=080.52,sun_pan=048.21,sun_tilt=070.90,err=27.61,state=seeking,ldr=3702/2920/4083/3302",Orin software solar tracker
2026-08-05T09:31:54.004703+00:00,1,,0,192,34,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,72.222,79.579,48.002,70.257,25.952,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00192,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00192,pan=072.22,tilt=079.58,sun_pan=048.00,sun_tilt=070.26,err=25.95,state=seeking,ldr=3731/2990/4095/3364",Orin software solar tracker
2026-08-05T09:31:55.008440+00:00,1,,0,193,32,2.5,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,70.52,78.7,48.134,69.69,24.132,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00193,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00193,pan=070.52,tilt=078.70,sun_pan=048.13,sun_tilt=069.69,err=24.13,state=seeking,ldr=3759/3066/4095/3431",Orin software solar tracker
2026-08-05T09:31:56.008029+00:00,1,,0,194,31,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,68.992,77.874,48.604,69.202,22.156,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00194,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00194,pan=068.99,tilt=077.87,sun_pan=048.60,sun_tilt=069.20,err=22.16,state=seeking,ldr=3784/3145/4095/3501",Orin software solar tracker
2026-08-05T09:31:57.009866+00:00,1,,0,195,30,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4967,50.0,seeking,67.644,77.099,49.408,68.794,20.038,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00195,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00195,pan=067.64,tilt=077.10,sun_pan=049.41,sun_tilt=068.79,err=20.04,state=seeking,ldr=3806/3228/4095/3572",Orin software solar tracker
2026-08-05T09:31:58.015612+00:00,1,,0,196,29,1.25,-0.1,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4967,50.0,seeking,66.48,76.368,50.541,68.47,17.788,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00196,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00196,pan=066.48,tilt=076.37,sun_pan=050.54,sun_tilt=068.47,err=17.79,state=seeking,ldr=3823/3312/4095/3644",Orin software solar tracker
2026-08-05T09:31:59.013741+00:00,1,,0,197,28,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4967,50.0,seeking,65.499,75.678,51.993,68.229,15.424,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00197,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00197,pan=065.50,tilt=075.68,sun_pan=051.99,sun_tilt=068.23,err=15.42,state=seeking,ldr=3835/3397/4095/3713",Orin software solar tracker
2026-08-05T09:32:00.015068+00:00,1,,0,198,27,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4967,50.0,seeking,64.701,75.023,53.752,68.074,12.969,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00198,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00198,pan=064.70,tilt=075.02,sun_pan=053.75,sun_tilt=068.07,err=12.97,state=seeking,ldr=3840/3482/4095/3780",Orin software solar tracker
2026-08-05T09:32:01.019677+00:00,1,,0,199,26,2.5,-0.1,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4966,50.0,seeking,64.086,74.398,55.804,68.004,10.462,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00199,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00199,pan=064.09,tilt=074.40,sun_pan=055.80,sun_tilt=068.00,err=10.46,state=seeking,ldr=3839/3566/4095/3843",Orin software solar tracker
2026-08-05T09:32:02.020299+00:00,1,,0,200,26,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4966,50.0,locked,63.657,73.806,58.133,68.021,8.0,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00200,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00200,pan=063.66,tilt=073.81,sun_pan=058.13,sun_tilt=068.02,err=08.00,state=locked,ldr=3830/3646/4084/3900",Orin software solar tracker
2026-08-05T09:32:03.025033+00:00,1,,0,201,26,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4966,50.0,locked,63.446,73.28,60.719,68.123,5.833,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00201,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00201,pan=063.45,tilt=073.28,sun_pan=060.72,sun_tilt=068.12,err=05.83,state=locked,ldr=3813/3722/4040/3949",Orin software solar tracker
2026-08-05T09:32:04.025182+00:00,1,,0,202,26,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4965,50.0,locked,63.453,72.819,63.542,68.312,4.508,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00202,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00202,pan=063.45,tilt=072.82,sun_pan=063.54,sun_tilt=068.31,err=04.51,state=locked,ldr=3787/3790/3986/3989",Orin software solar tracker
2026-08-05T09:32:05.026554+00:00,1,,0,203,26,0.0,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4965,50.0,locked,63.678,72.428,66.579,68.585,4.815,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00203,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00203,pan=063.68,tilt=072.43,sun_pan=066.58,sun_tilt=068.59,err=04.81,state=locked,ldr=3754/3851/3923/4020",Orin software solar tracker
2026-08-05T09:32:06.029225+00:00,1,,0,204,26,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4965,50.0,locked,64.119,72.105,69.805,68.942,6.507,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00204,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00204,pan=064.12,tilt=072.11,sun_pan=069.80,sun_tilt=068.94,err=06.51,state=locked,ldr=3712/3902/3851/4041",Orin software solar tracker
2026-08-05T09:32:07.031233+00:00,1,,0,205,27,0.0,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4965,50.0,locked,64.773,71.852,73.194,69.381,8.776,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00205,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00205,pan=064.77,tilt=071.85,sun_pan=073.19,sun_tilt=069.38,err=08.78,state=locked,ldr=3664/3945/3773/4053",Orin software solar tracker
2026-08-05T09:32:08.033352+00:00,1,,0,206,28,1.25,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4964,50.0,seeking,65.632,71.671,76.719,69.901,11.228,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00206,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00206,pan=065.63,tilt=071.67,sun_pan=076.72,sun_tilt=069.90,err=11.23,state=seeking,ldr=3611/3977/3688/4054",Orin software solar tracker
2026-08-05T09:32:09.034176+00:00,1,,0,207,29,2.5,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4964,50.0,seeking,66.691,71.563,80.352,70.498,13.702,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00207,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00207,pan=066.69,tilt=071.56,sun_pan=080.35,sun_tilt=070.50,err=13.70,state=seeking,ldr=3554/4001/3600/4047",Orin software solar tracker
2026-08-05T09:32:10.036581+00:00,1,,0,208,30,0.0,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4964,50.0,seeking,67.941,71.525,84.06,71.17,16.124,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00208,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00208,pan=067.94,tilt=071.53,sun_pan=084.06,sun_tilt=071.17,err=16.12,state=seeking,ldr=3494/4016/3509/4032",Orin software solar tracker
2026-08-05T09:32:11.039020+00:00,1,,0,209,31,0.0,-0.075,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4963,50.0,seeking,69.373,71.562,87.819,71.915,18.45,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00209,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00209,pan=069.37,tilt=071.56,sun_pan=087.82,sun_tilt=071.92,err=18.45,state=seeking,ldr=3432/4024/3417/4009",Orin software solar tracker
2026-08-05T09:32:12.039780+00:00,1,,0,210,33,0.0,-0.1,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4963,50.0,seeking,70.974,74.449,91.595,102.728,34.999,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00210,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00210,pan=070.97,tilt=074.45,sun_pan=091.60,sun_tilt=102.73,err=35.00,state=seeking,ldr=3487/4066/2443/3022",Orin software solar tracker
2026-08-05T09:32:13.048661+00:00,1,,0,211,34,1.25,-0.1,-0.0,trk,0,,,54.993,-0.1,0.1,discharging,27.4963,50.0,seeking,72.731,77.146,95.358,103.584,34.799,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00211,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00211,pan=072.73,tilt=077.15,sun_pan=095.36,sun_tilt=103.58,err=34.80,state=seeking,ldr=3434/4071/2456/3093",Orin software solar tracker
2026-08-05T09:32:14.071276+00:00,1,,0,212,36,1.25,-0.075,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4962,50.0,seeking,74.629,79.667,99.078,104.373,34.759,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00212,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00212,pan=074.63,tilt=079.67,sun_pan=099.08,sun_tilt=104.37,err=34.76,state=seeking,ldr=3380/4069/2465/3154",Orin software solar tracker
2026-08-05T09:32:15.057333+00:00,1,,0,213,38,1.25,-0.075,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4962,50.0,seeking,76.651,82.019,102.725,105.091,34.816,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00213,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00213,pan=076.65,tilt=082.02,sun_pan=102.72,sun_tilt=105.09,err=34.82,state=seeking,ldr=3327/4061/2473/3207",Orin software solar tracker
2026-08-05T09:32:16.117149+00:00,1,,0,214,40,0.0,-0.075,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4962,50.0,seeking,78.784,84.216,106.269,105.736,34.907,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00214,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00214,pan=078.78,tilt=084.22,sun_pan=106.27,sun_tilt=105.74,err=34.91,state=seeking,ldr=3277/4051/2480/3254",Orin software solar tracker
2026-08-05T09:32:17.144408+00:00,1,,0,215,42,1.25,-0.1,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4962,50.0,seeking,81.008,86.26,109.681,106.304,34.985,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00215,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00215,pan=081.01,tilt=086.26,sun_pan=109.68,sun_tilt=106.30,err=34.98,state=seeking,ldr=3232/4038/2490/3297",Orin software solar tracker
2026-08-05T09:32:18.075745+00:00,1,,0,216,44,1.25,-0.075,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4961,50.0,seeking,83.307,88.162,112.934,106.794,34.999,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00216,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00216,pan=083.31,tilt=088.16,sun_pan=112.93,sun_tilt=106.79,err=35.00,state=seeking,ldr=3193/4027/2503/3337",Orin software solar tracker
2026-08-05T09:32:19.053092+00:00,1,,0,217,46,1.25,-0.1,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4961,50.0,seeking,85.662,89.926,116.002,107.202,34.914,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00217,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00217,pan=085.66,tilt=089.93,sun_pan=116.00,sun_tilt=107.20,err=34.91,state=seeking,ldr=3161/4017/2521/3376",Orin software solar tracker
2026-08-05T09:32:20.063265+00:00,1,,0,218,48,1.25,-0.1,-0.0,trk,0,,,54.992,-0.1,0.1,discharging,27.4961,50.0,seeking,88.053,91.556,118.858,107.527,34.7,0,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00218,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","trk,seq=00218,pan=088.05,tilt=091.56,sun_pan=118.86,sun_tilt=107.53,err=34.70,state=seeking,ldr=3139/4009/2545/3416",Orin software solar tracker
