received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,bess_soc_pct,bess_power_w,bess_load_w,bess_state,bess_energy_wh,bess_capacity_wh,tracker_state,tracker_pan_deg,tracker_tilt_deg,tracker_sun_pan_deg,tracker_sun_tilt_deg,tracker_error_deg,tracker_servo_enabled,vision_mode,vision_detected,vision_confidence,vision_target_x_px,vision_target_y_px,vision_x_error,vision_y_error,vision_frame_w,vision_frame_h,vision_brightness_max,vision_area_px,comm_layer,comm_frame_ok,comm_bridge_gap,comm_payload_bytes,comm_frame_bytes,comm_frame_bits,comm_qpsk_symbols,comm_ofdm_symbols,comm_pad_q,comm_tx_samples,comm_cp_samples,comm_pilot_bins,comm_status_line,raw_line,source_label
2026-08-06T08:16:00.777048+00:00,1,,0,41,34,5288.775,296.385,1567.512,cv,0,,,55.008,1.468,0.1,charging,27.5041,50.0,seeking,83.471,100.0,91.663,100.0,8.192,0,synthetic,1,0.92,457.98,169.1,0.43117,0.29541,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00041,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00041,det=1,conf=0.92,x=+0.431,y=+0.295,pan=083.5,tilt=100.0,target=091.7/100.0,err=08.2,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:00.981283+00:00,1,,0,42,49,5284.065,294.088,1553.979,cv,0,,,55.008,1.454,0.1,charging,27.5042,50.0,seeking,89.638,100.0,99.402,100.0,9.764,0,synthetic,1,0.92,484.45,181.8,0.51392,0.24251,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00042,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00042,det=1,conf=0.92,x=+0.514,y=+0.243,pan=089.6,tilt=100.0,target=099.4/100.0,err=09.8,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:01.186086+00:00,1,,0,43,67,5279.588,291.911,1541.17,cv,0,,,55.009,1.441,0.1,charging,27.5043,50.0,seeking,96.62,100.0,107.675,100.0,11.055,0,synthetic,1,0.92,506.19,195.31,0.58185,0.18619,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00043,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00043,det=1,conf=0.92,x=+0.582,y=+0.186,pan=096.6,tilt=100.0,target=107.7/100.0,err=11.1,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:01.436470+00:00,1,,0,44,86,5294.399,299.137,1583.748,cv,0,,,55.009,1.484,0.1,charging,27.5043,50.0,seeking,104.216,100.0,110.0,100.0,5.784,0,synthetic,1,0.92,522.56,209.46,0.633,0.12723,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00044,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00044,det=1,conf=0.92,x=+0.633,y=+0.127,pan=104.2,tilt=100.0,target=110.0/100.0,err=05.8,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:01.678689+00:00,1,,0,45,100,5300.0,301.887,1600.0,cv,0,,,55.009,1.5,0.1,charging,27.5044,50.0,locked,110.0,100.0,110.0,100.0,0.0,0,synthetic,1,0.92,533.09,224.05,0.6659,0.06647,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00045,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00045,det=1,conf=0.92,x=+0.666,y=+0.066,pan=110.0,tilt=100.0,target=110.0/100.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:01.929622+00:00,1,,0,46,100,5300.0,301.887,1600.0,cv,0,,,55.009,1.5,0.1,charging,27.5045,50.0,locked,110.0,100.0,110.0,100.0,0.0,0,synthetic,1,0.92,537.47,238.85,0.67961,0.00478,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00046,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00046,det=1,conf=0.92,x=+0.680,y=+0.005,pan=110.0,tilt=100.0,target=110.0/100.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:02.179381+00:00,1,,0,47,100,5299.915,301.845,1599.753,cv,0,,,55.009,1.5,0.1,charging,27.5046,50.0,locked,110.0,99.316,110.0,98.604,0.712,0,synthetic,1,0.92,535.59,253.68,0.67372,-0.05699,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00047,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00047,det=1,conf=0.92,x=+0.674,y=-0.057,pan=110.0,tilt=099.3,target=110.0/098.6,err=00.7,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:02.429353+00:00,1,,0,48,100,5299.636,301.708,1598.941,cv,0,,,55.009,1.499,0.1,charging,27.5047,50.0,locked,110.0,97.901,110.0,96.426,1.474,0,synthetic,1,0.92,527.49,268.31,0.64841,-0.11795,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00048,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00048,det=1,conf=0.92,x=+0.648,y=-0.118,pan=110.0,tilt=097.9,target=110.0/096.4,err=01.5,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:02.681022+00:00,1,,0,49,100,5299.178,301.482,1597.609,cv,0,,,55.01,1.498,0.1,charging,27.5048,50.0,locked,110.0,95.774,110.0,93.558,2.215,0,synthetic,1,0.92,513.41,282.54,0.6044,-0.17724,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00049,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00049,det=1,conf=0.92,x=+0.604,y=-0.177,pan=110.0,tilt=095.8,target=110.0/093.6,err=02.2,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:02.936616+00:00,1,,0,50,100,5298.567,301.182,1595.833,cv,0,,,55.01,1.496,0.1,charging,27.5049,50.0,locked,110.0,92.966,110.0,90.04,2.925,0,synthetic,1,0.92,493.75,296.17,0.54297,-0.23402,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00050,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00050,det=1,conf=0.92,x=+0.543,y=-0.234,pan=110.0,tilt=093.0,target=110.0/090.0,err=02.9,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:03.184537+00:00,1,,0,51,100,5297.837,300.823,1593.714,cv,0,,,55.01,1.494,0.1,charging,27.505,50.0,locked,110.0,89.516,110.0,85.922,3.594,0,synthetic,1,0.92,469.08,309.0,0.46589,-0.2875,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00051,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00051,det=1,conf=0.92,x=+0.466,y=-0.287,pan=110.0,tilt=089.5,target=110.0/085.9,err=03.6,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:03.434253+00:00,1,,0,52,100,5297.03,300.427,1591.372,cv,0,,,55.01,1.491,0.1,charging,27.5051,50.0,locked,110.0,85.473,110.0,81.261,4.211,0,synthetic,1,0.92,440.12,320.86,0.37537,-0.3369,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00052,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00052,det=1,conf=0.92,x=+0.375,y=-0.337,pan=110.0,tilt=085.5,target=110.0/081.3,err=04.2,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:03.685003+00:00,1,,0,53,100,5299.866,301.821,1599.61,cv,0,,,55.01,1.5,0.1,charging,27.5052,50.0,locked,110.0,80.894,110.0,80.0,0.894,0,synthetic,1,0.92,407.69,331.57,0.27403,-0.38155,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00053,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00053,det=1,conf=0.92,x=+0.274,y=-0.382,pan=110.0,tilt=080.9,target=110.0/080.0,err=00.9,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:03.952678+00:00,1,,0,54,100,5300.0,301.887,1600.0,cv,0,,,55.011,1.5,0.1,charging,27.5053,50.0,locked,110.0,80.0,110.0,80.0,0.0,0,synthetic,1,0.92,372.73,340.99,0.16479,-0.42079,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00054,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00054,det=1,conf=0.92,x=+0.165,y=-0.421,pan=110.0,tilt=080.0,target=110.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:04.257504+00:00,1,,0,55,100,5300.0,301.887,1600.0,cv,0,,,55.011,1.5,0.1,charging,27.5055,50.0,locked,110.0,80.0,110.0,80.0,0.0,0,synthetic,1,0.92,336.26,348.98,0.0508,-0.45409,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00055,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00055,det=1,conf=0.92,x=+0.051,y=-0.454,pan=110.0,tilt=080.0,target=110.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:04.462432+00:00,1,,0,56,98,5299.747,301.762,1599.265,cv,0,,,55.011,1.499,0.1,charging,27.5055,50.0,locked,109.224,80.0,107.996,80.0,1.228,0,synthetic,1,0.92,299.31,355.43,-0.06465,-0.48096,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00056,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00056,det=1,conf=0.92,x=-0.065,y=-0.481,pan=109.2,tilt=080.0,target=108.0/080.0,err=01.2,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:04.688650+00:00,1,,0,57,93,5298.079,300.942,1594.417,cv,0,,,55.011,1.494,0.1,charging,27.5056,50.0,locked,107.085,80.0,103.699,80.0,3.387,0,synthetic,1,0.92,262.96,360.25,-0.17824,-0.50102,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00057,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00057,det=1,conf=0.92,x=-0.178,y=-0.501,pan=107.1,tilt=080.0,target=103.7/080.0,err=03.4,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:04.939566+00:00,1,,0,58,84,5295.032,299.447,1585.582,cv,0,,,55.011,1.486,0.1,charging,27.5057,50.0,seeking,103.645,80.0,98.198,80.0,5.447,0,synthetic,1,0.92,228.26,363.36,-0.2867,-0.51401,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00058,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00058,det=1,conf=0.92,x=-0.287,y=-0.514,pan=103.6,tilt=080.0,target=098.2/080.0,err=05.4,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:05.286932+00:00,1,,0,59,73,5290.96,297.452,1573.809,cv,0,,,55.012,1.474,0.1,charging,27.5059,50.0,seeking,99.002,80.0,91.652,80.0,7.351,0,synthetic,1,0.92,196.2,364.73,-0.38688,-0.51972,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00059,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00059,det=1,conf=0.92,x=-0.387,y=-0.520,pan=099.0,tilt=080.0,target=091.7/080.0,err=07.4,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:05.486177+00:00,1,,0,60,58,5286.33,295.191,1560.479,cv,0,,,55.012,1.46,0.1,charging,27.5059,50.0,seeking,93.291,80.0,84.249,80.0,9.042,0,synthetic,1,0.92,167.71,364.34,-0.47591,-0.51808,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00060,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00060,det=1,conf=0.92,x=-0.476,y=-0.518,pan=093.3,tilt=080.0,target=084.2/080.0,err=09.0,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:05.692558+00:00,1,,0,61,42,5281.674,292.924,1547.131,cv,0,,,55.012,1.447,0.1,charging,27.506,50.0,seeking,86.677,80.0,76.203,80.0,10.473,0,synthetic,1,0.92,143.61,362.19,-0.55123,-0.50911,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00061,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00061,det=1,conf=0.92,x=-0.551,y=-0.509,pan=086.7,tilt=080.0,target=076.2/080.0,err=10.5,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:05.943895+00:00,1,,0,62,23,5285.389,294.733,1557.779,cv,0,,,55.012,1.458,0.1,charging,27.5061,50.0,seeking,79.349,80.0,70.0,80.0,9.349,0,synthetic,1,0.92,124.59,358.31,-0.61065,-0.49294,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00062,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00062,det=1,conf=0.92,x=-0.611,y=-0.493,pan=079.3,tilt=080.0,target=070.0/080.0,err=09.3,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:06.307915+00:00,1,,0,63,4,5299.613,301.697,1598.875,cv,0,,,55.013,1.499,0.1,charging,27.5063,50.0,locked,71.519,80.0,70.0,80.0,1.519,0,synthetic,1,0.92,111.21,352.75,-0.65246,-0.4698,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00063,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00063,det=1,conf=0.92,x=-0.652,y=-0.470,pan=071.5,tilt=080.0,target=070.0/080.0,err=01.5,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:06.515998+00:00,1,,0,64,0,5300.0,301.887,1600.0,cv,0,,,55.013,1.5,0.1,charging,27.5063,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,103.85,345.6,-0.67546,-0.44001,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00064,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00064,det=1,conf=0.92,x=-0.675,y=-0.440,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:06.696182+00:00,1,,0,65,0,5300.0,301.887,1600.0,cv,0,,,55.013,1.5,0.1,charging,27.5064,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,102.72,336.96,-0.67899,-0.404,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00065,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00065,det=1,conf=0.92,x=-0.679,y=-0.404,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:06.946211+00:00,1,,0,66,0,5300.0,301.887,1600.0,cv,0,,,55.013,1.5,0.1,charging,27.5065,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,107.86,326.95,-0.66295,-0.36228,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00066,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00066,det=1,conf=0.92,x=-0.663,y=-0.362,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:07.196628+00:00,1,,0,67,0,5300.0,301.887,1600.0,cv,0,,,55.013,1.5,0.1,charging,27.5066,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,119.11,315.7,-0.62779,-0.31543,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00067,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00067,det=1,conf=0.92,x=-0.628,y=-0.315,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:07.449585+00:00,1,,0,68,0,5300.0,301.887,1600.0,cv,0,,,55.013,1.5,0.1,charging,27.5067,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,136.15,303.39,-0.57453,-0.26412,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00068,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00068,det=1,conf=0.92,x=-0.575,y=-0.264,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:07.699404+00:00,1,,0,69,0,5300.0,301.887,1600.0,cv,0,,,55.014,1.5,0.1,charging,27.5068,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,158.49,290.18,-0.50471,-0.20908,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00069,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00069,det=1,conf=0.92,x=-0.505,y=-0.209,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:07.962620+00:00,1,,0,70,0,5300.0,301.887,1600.0,cv,0,,,55.014,1.5,0.1,charging,27.5069,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,185.49,276.26,-0.42033,-0.15107,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00070,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00070,det=1,conf=0.92,x=-0.420,y=-0.151,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:08.205048+00:00,1,,0,71,0,5300.0,301.887,1600.0,cv,0,,,55.014,1.5,0.1,charging,27.507,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,216.37,261.82,-0.32384,-0.09093,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00071,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00071,det=1,conf=0.92,x=-0.324,y=-0.091,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:08.453930+00:00,1,,0,72,0,5300.0,301.887,1600.0,cv,0,,,55.014,1.5,0.1,charging,27.5071,50.0,locked,70.0,80.0,70.0,80.0,0.0,0,synthetic,1,0.92,250.24,247.08,-0.21801,-0.02951,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00072,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00072,det=1,conf=0.92,x=-0.218,y=-0.030,pan=070.0,tilt=080.0,target=070.0/080.0,err=00.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:08.705883+00:00,1,,0,73,0,5299.973,301.873,1599.92,cv,0,,,55.014,1.5,0.1,charging,27.5072,50.0,locked,70.0,80.388,70.0,80.792,0.404,0,synthetic,1,0.92,286.11,232.24,-0.1059,0.03233,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00073,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00073,det=1,conf=0.92,x=-0.106,y=+0.032,pan=070.0,tilt=080.4,target=070.0/080.8,err=00.4,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:08.956454+00:00,1,,0,74,0,5299.765,301.771,1599.316,cv,0,,,55.015,1.499,0.1,charging,27.5073,50.0,locked,70.111,81.513,70.287,82.684,1.185,0,synthetic,1,0.92,322.97,217.51,0.00927,0.09372,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00074,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00074,det=1,conf=0.92,x=+0.009,y=+0.094,pan=070.1,tilt=081.5,target=070.3/082.7,err=01.2,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:09.205498+00:00,1,,0,75,4,5298.449,301.124,1595.491,cv,0,,,55.015,1.495,0.1,charging,27.5074,50.0,locked,71.601,83.358,73.96,85.28,3.043,0,synthetic,1,0.92,359.73,203.09,0.12417,0.15378,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00075,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00075,det=1,conf=0.92,x=+0.124,y=+0.154,pan=071.6,tilt=083.4,target=074.0/085.3,err=03.0,st=locked",Orin CSI camera solar tracker
2026-08-06T08:16:09.456002+00:00,1,,0,76,11,5295.476,299.665,1586.867,cv,0,,,55.015,1.487,0.1,charging,27.5075,50.0,seeking,74.427,85.898,78.901,88.544,5.198,0,synthetic,1,0.92,395.36,189.2,0.23549,0.21167,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00076,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00076,det=1,conf=0.92,x=+0.235,y=+0.212,pan=074.4,tilt=085.9,target=078.9/088.5,err=05.2,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:09.707821+00:00,1,,0,77,21,5291.159,297.55,1574.385,cv,0,,,55.015,1.474,0.1,charging,27.5076,50.0,seeking,78.507,89.097,84.968,92.429,7.269,0,synthetic,1,0.92,428.81,176.03,0.34002,0.26656,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00077,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00077,det=1,conf=0.92,x=+0.340,y=+0.267,pan=078.5,tilt=089.1,target=085.0/092.4,err=07.3,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:09.957835+00:00,1,,0,78,34,5285.957,295.01,1559.408,cv,0,,,55.015,1.459,0.1,charging,27.5077,50.0,seeking,83.724,92.909,91.984,96.88,9.165,0,synthetic,1,0.92,459.12,163.76,0.43475,0.31768,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00078,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00078,det=1,conf=0.92,x=+0.435,y=+0.318,pan=083.7,tilt=092.9,target=092.0/096.9,err=09.2,st=seeking",Orin CSI camera solar tracker
2026-08-06T08:16:10.208773+00:00,1,,0,79,50,5282.644,293.396,1549.909,cv,0,,,55.016,1.45,0.1,charging,27.5078,50.0,seeking,89.928,97.281,99.749,100.0,10.191,0,synthetic,1,0.92,485.42,152.57,0.51694,0.36431,640,480,255,80,CRC/QPSK/OFDM,1,0,129,133,1064,532,12,44,960,192,48,"p1br,seq=00079,frame_b=00133,bits=01064,qpsk=00532,ofdm=012,pad_q=00044,gap=0,ok=1","cvtrk,seq=00079,det=1,conf=0.92,x=+0.517,y=+0.364,pan=089.9,tilt=097.3,target=099.7/100.0,err=10.2,st=seeking",Orin CSI camera solar tracker
